"","household_key","QUANTITY","BASE_SPEND_AMT","NET_SPEND_AMT","LOY_CARD_DISC","COUPON_DISC","GET_EGGS","WEEK","X","BASKET_ID","PRODUCT_ID","AGE_DESC","MARITAL_STATUS_CODE","INCOME_DESC","HOMEOWNER_DESC","HH_COMP_DESC","HOUSEHOLD_SIZE_DESC","KID_CATEGORY_DESC","DEPARTMENT","COMMODITY_DESC","SUB_COMMODITY_DESC"
"1482",55,0,0,0,0,0,0,3,3274,34664542206,1121360,"65+","A","35-49K","Homeowner","2 Adults No Kids","2","None/Unknown","GROCERY","CANNED JUICES","CRANBERRY JUICE (50% AND UNDER"
"1483",55,0,0,0,0,0,0,2,3274,34664542206,1121360,"65+","A","35-49K","Homeowner","2 Adults No Kids","2","None/Unknown","GROCERY","CANNED JUICES","CRANBERRY JUICE (50% AND UNDER"
"1484",55,97,330.29,276.72,-53.57,0,1,1,3274,34664542206,1121360,"65+","A","35-49K","Homeowner","2 Adults No Kids","2","None/Unknown","GROCERY","CANNED JUICES","CRANBERRY JUICE (50% AND UNDER"
"1485",56,0,0,0,0,0,0,28,5696,34749206293,826571,"55-64","A","100-124K","Homeowner","2 Adults Kids","4","2","GROCERY","CONVENIENT BRKFST/WHLSM SNACKS","GRANOLA BARS"
"1486",56,0,0,0,0,0,0,27,5696,34749206293,826571,"55-64","A","100-124K","Homeowner","2 Adults Kids","4","2","GROCERY","CONVENIENT BRKFST/WHLSM SNACKS","GRANOLA BARS"
"1487",56,0,0,0,0,0,0,26,5696,34749206293,826571,"55-64","A","100-124K","Homeowner","2 Adults Kids","4","2","GROCERY","CONVENIENT BRKFST/WHLSM SNACKS","GRANOLA BARS"
"1488",56,0,0,0,0,0,0,25,5696,34749206293,826571,"55-64","A","100-124K","Homeowner","2 Adults Kids","4","2","GROCERY","CONVENIENT BRKFST/WHLSM SNACKS","GRANOLA BARS"
"1489",56,0,0,0,0,0,0,24,5696,34749206293,826571,"55-64","A","100-124K","Homeowner","2 Adults Kids","4","2","GROCERY","CONVENIENT BRKFST/WHLSM SNACKS","GRANOLA BARS"
"1490",56,0,0,0,0,0,0,23,5696,34749206293,826571,"55-64","A","100-124K","Homeowner","2 Adults Kids","4","2","GROCERY","CONVENIENT BRKFST/WHLSM SNACKS","GRANOLA BARS"
"1491",56,0,0,0,0,0,0,22,5696,34749206293,826571,"55-64","A","100-124K","Homeowner","2 Adults Kids","4","2","GROCERY","CONVENIENT BRKFST/WHLSM SNACKS","GRANOLA BARS"
"1492",56,0,0,0,0,0,0,21,5696,34749206293,826571,"55-64","A","100-124K","Homeowner","2 Adults Kids","4","2","GROCERY","CONVENIENT BRKFST/WHLSM SNACKS","GRANOLA BARS"
"1493",56,0,0,0,0,0,0,20,5696,34749206293,826571,"55-64","A","100-124K","Homeowner","2 Adults Kids","4","2","GROCERY","CONVENIENT BRKFST/WHLSM SNACKS","GRANOLA BARS"
"1494",56,0,0,0,0,0,0,19,5696,34749206293,826571,"55-64","A","100-124K","Homeowner","2 Adults Kids","4","2","GROCERY","CONVENIENT BRKFST/WHLSM SNACKS","GRANOLA BARS"
"1495",56,0,0,0,0,0,0,18,5696,34749206293,826571,"55-64","A","100-124K","Homeowner","2 Adults Kids","4","2","GROCERY","CONVENIENT BRKFST/WHLSM SNACKS","GRANOLA BARS"
"1496",56,0,0,0,0,0,0,17,5696,34749206293,826571,"55-64","A","100-124K","Homeowner","2 Adults Kids","4","2","GROCERY","CONVENIENT BRKFST/WHLSM SNACKS","GRANOLA BARS"
"1497",56,0,0,0,0,0,0,16,5696,34749206293,826571,"55-64","A","100-124K","Homeowner","2 Adults Kids","4","2","GROCERY","CONVENIENT BRKFST/WHLSM SNACKS","GRANOLA BARS"
"1498",56,0,0,0,0,0,0,15,5696,34749206293,826571,"55-64","A","100-124K","Homeowner","2 Adults Kids","4","2","GROCERY","CONVENIENT BRKFST/WHLSM SNACKS","GRANOLA BARS"
"1499",56,0,0,0,0,0,0,14,5696,34749206293,826571,"55-64","A","100-124K","Homeowner","2 Adults Kids","4","2","GROCERY","CONVENIENT BRKFST/WHLSM SNACKS","GRANOLA BARS"
"1500",56,0,0,0,0,0,0,13,5696,34749206293,826571,"55-64","A","100-124K","Homeowner","2 Adults Kids","4","2","GROCERY","CONVENIENT BRKFST/WHLSM SNACKS","GRANOLA BARS"
"1501",56,0,0,0,0,0,0,12,5696,34749206293,826571,"55-64","A","100-124K","Homeowner","2 Adults Kids","4","2","GROCERY","CONVENIENT BRKFST/WHLSM SNACKS","GRANOLA BARS"
"1502",56,0,0,0,0,0,0,11,5696,34749206293,826571,"55-64","A","100-124K","Homeowner","2 Adults Kids","4","2","GROCERY","CONVENIENT BRKFST/WHLSM SNACKS","GRANOLA BARS"
"1503",56,0,0,0,0,0,0,10,5696,34749206293,826571,"55-64","A","100-124K","Homeowner","2 Adults Kids","4","2","GROCERY","CONVENIENT BRKFST/WHLSM SNACKS","GRANOLA BARS"
"1504",56,0,0,0,0,0,0,9,5696,34749206293,826571,"55-64","A","100-124K","Homeowner","2 Adults Kids","4","2","GROCERY","CONVENIENT BRKFST/WHLSM SNACKS","GRANOLA BARS"
"1505",56,0,0,0,0,0,0,8,5696,34749206293,826571,"55-64","A","100-124K","Homeowner","2 Adults Kids","4","2","GROCERY","CONVENIENT BRKFST/WHLSM SNACKS","GRANOLA BARS"
"1506",56,0,0,0,0,0,0,7,5696,34749206293,826571,"55-64","A","100-124K","Homeowner","2 Adults Kids","4","2","GROCERY","CONVENIENT BRKFST/WHLSM SNACKS","GRANOLA BARS"
"1507",56,0,0,0,0,0,0,6,5696,34749206293,826571,"55-64","A","100-124K","Homeowner","2 Adults Kids","4","2","GROCERY","CONVENIENT BRKFST/WHLSM SNACKS","GRANOLA BARS"
"1508",56,0,0,0,0,0,0,5,5696,34749206293,826571,"55-64","A","100-124K","Homeowner","2 Adults Kids","4","2","GROCERY","CONVENIENT BRKFST/WHLSM SNACKS","GRANOLA BARS"
"1509",56,0,0,0,0,0,0,4,5696,34749206293,826571,"55-64","A","100-124K","Homeowner","2 Adults Kids","4","2","GROCERY","CONVENIENT BRKFST/WHLSM SNACKS","GRANOLA BARS"
"1510",56,0,0,0,0,0,0,3,5696,34749206293,826571,"55-64","A","100-124K","Homeowner","2 Adults Kids","4","2","GROCERY","CONVENIENT BRKFST/WHLSM SNACKS","GRANOLA BARS"
"1511",56,0,0,0,0,0,0,2,5696,34749206293,826571,"55-64","A","100-124K","Homeowner","2 Adults Kids","4","2","GROCERY","CONVENIENT BRKFST/WHLSM SNACKS","GRANOLA BARS"
"1512",56,0,0,0,0,0,0,1,5696,34749206293,826571,"55-64","A","100-124K","Homeowner","2 Adults Kids","4","2","GROCERY","CONVENIENT BRKFST/WHLSM SNACKS","GRANOLA BARS"
"1513",57,0,0,0,0,0,0,28,4700,34665024446,854852,"45-54","B","35-49K","Homeowner","2 Adults No Kids","2","None/Unknown","PRODUCE","TOMATOES","TOMATOES HOTHOUSE ON THE VINE"
"1514",57,0,0,0,0,0,0,27,4700,34665024446,854852,"45-54","B","35-49K","Homeowner","2 Adults No Kids","2","None/Unknown","PRODUCE","TOMATOES","TOMATOES HOTHOUSE ON THE VINE"
"1515",57,0,0,0,0,0,0,26,4700,34665024446,854852,"45-54","B","35-49K","Homeowner","2 Adults No Kids","2","None/Unknown","PRODUCE","TOMATOES","TOMATOES HOTHOUSE ON THE VINE"
"1516",57,0,0,0,0,0,0,25,4700,34665024446,854852,"45-54","B","35-49K","Homeowner","2 Adults No Kids","2","None/Unknown","PRODUCE","TOMATOES","TOMATOES HOTHOUSE ON THE VINE"
"1517",57,0,0,0,0,0,0,24,4700,34665024446,854852,"45-54","B","35-49K","Homeowner","2 Adults No Kids","2","None/Unknown","PRODUCE","TOMATOES","TOMATOES HOTHOUSE ON THE VINE"
"1518",57,0,0,0,0,0,0,23,4700,34665024446,854852,"45-54","B","35-49K","Homeowner","2 Adults No Kids","2","None/Unknown","PRODUCE","TOMATOES","TOMATOES HOTHOUSE ON THE VINE"
"1519",57,0,0,0,0,0,0,22,4700,34665024446,854852,"45-54","B","35-49K","Homeowner","2 Adults No Kids","2","None/Unknown","PRODUCE","TOMATOES","TOMATOES HOTHOUSE ON THE VINE"
"1520",57,0,0,0,0,0,0,21,4700,34665024446,854852,"45-54","B","35-49K","Homeowner","2 Adults No Kids","2","None/Unknown","PRODUCE","TOMATOES","TOMATOES HOTHOUSE ON THE VINE"
"1521",57,407,903.4,787.36,-116.04,0,0,20,4700,34665024446,854852,"45-54","B","35-49K","Homeowner","2 Adults No Kids","2","None/Unknown","PRODUCE","TOMATOES","TOMATOES HOTHOUSE ON THE VINE"
"1522",57,0,0,0,0,0,0,19,4700,34665024446,854852,"45-54","B","35-49K","Homeowner","2 Adults No Kids","2","None/Unknown","PRODUCE","TOMATOES","TOMATOES HOTHOUSE ON THE VINE"
"1523",57,0,0,0,0,0,0,18,4700,34665024446,854852,"45-54","B","35-49K","Homeowner","2 Adults No Kids","2","None/Unknown","PRODUCE","TOMATOES","TOMATOES HOTHOUSE ON THE VINE"
"1524",57,0,0,0,0,0,0,17,4700,34665024446,854852,"45-54","B","35-49K","Homeowner","2 Adults No Kids","2","None/Unknown","PRODUCE","TOMATOES","TOMATOES HOTHOUSE ON THE VINE"
"1525",57,0,0,0,0,0,0,16,4700,34665024446,854852,"45-54","B","35-49K","Homeowner","2 Adults No Kids","2","None/Unknown","PRODUCE","TOMATOES","TOMATOES HOTHOUSE ON THE VINE"
"1526",57,0,0,0,0,0,0,15,4700,34665024446,854852,"45-54","B","35-49K","Homeowner","2 Adults No Kids","2","None/Unknown","PRODUCE","TOMATOES","TOMATOES HOTHOUSE ON THE VINE"
"1527",57,0,0,0,0,0,0,14,4700,34665024446,854852,"45-54","B","35-49K","Homeowner","2 Adults No Kids","2","None/Unknown","PRODUCE","TOMATOES","TOMATOES HOTHOUSE ON THE VINE"
"1528",57,0,0,0,0,0,0,13,4700,34665024446,854852,"45-54","B","35-49K","Homeowner","2 Adults No Kids","2","None/Unknown","PRODUCE","TOMATOES","TOMATOES HOTHOUSE ON THE VINE"
"1529",57,0,0,0,0,0,0,12,4700,34665024446,854852,"45-54","B","35-49K","Homeowner","2 Adults No Kids","2","None/Unknown","PRODUCE","TOMATOES","TOMATOES HOTHOUSE ON THE VINE"
"1530",57,0,0,0,0,0,0,11,4700,34665024446,854852,"45-54","B","35-49K","Homeowner","2 Adults No Kids","2","None/Unknown","PRODUCE","TOMATOES","TOMATOES HOTHOUSE ON THE VINE"
"1531",57,0,0,0,0,0,0,10,4700,34665024446,854852,"45-54","B","35-49K","Homeowner","2 Adults No Kids","2","None/Unknown","PRODUCE","TOMATOES","TOMATOES HOTHOUSE ON THE VINE"
"1532",57,0,0,0,0,0,0,9,4700,34665024446,854852,"45-54","B","35-49K","Homeowner","2 Adults No Kids","2","None/Unknown","PRODUCE","TOMATOES","TOMATOES HOTHOUSE ON THE VINE"
"1533",57,0,0,0,0,0,0,8,4700,34665024446,854852,"45-54","B","35-49K","Homeowner","2 Adults No Kids","2","None/Unknown","PRODUCE","TOMATOES","TOMATOES HOTHOUSE ON THE VINE"
"1534",57,0,0,0,0,0,0,7,4700,34665024446,854852,"45-54","B","35-49K","Homeowner","2 Adults No Kids","2","None/Unknown","PRODUCE","TOMATOES","TOMATOES HOTHOUSE ON THE VINE"
"1535",57,0,0,0,0,0,0,6,4700,34665024446,854852,"45-54","B","35-49K","Homeowner","2 Adults No Kids","2","None/Unknown","PRODUCE","TOMATOES","TOMATOES HOTHOUSE ON THE VINE"
"1536",57,0,0,0,0,0,0,5,4700,34665024446,854852,"45-54","B","35-49K","Homeowner","2 Adults No Kids","2","None/Unknown","PRODUCE","TOMATOES","TOMATOES HOTHOUSE ON THE VINE"
"1537",57,0,0,0,0,0,0,4,4700,34665024446,854852,"45-54","B","35-49K","Homeowner","2 Adults No Kids","2","None/Unknown","PRODUCE","TOMATOES","TOMATOES HOTHOUSE ON THE VINE"
"1538",57,0,0,0,0,0,0,3,4700,34665024446,854852,"45-54","B","35-49K","Homeowner","2 Adults No Kids","2","None/Unknown","PRODUCE","TOMATOES","TOMATOES HOTHOUSE ON THE VINE"
"1539",57,0,0,0,0,0,0,2,4700,34665024446,854852,"45-54","B","35-49K","Homeowner","2 Adults No Kids","2","None/Unknown","PRODUCE","TOMATOES","TOMATOES HOTHOUSE ON THE VINE"
"1540",57,0,0,0,0,0,0,1,4700,34665024446,854852,"45-54","B","35-49K","Homeowner","2 Adults No Kids","2","None/Unknown","PRODUCE","TOMATOES","TOMATOES HOTHOUSE ON THE VINE"
"1541",58,0,0,0,0,0,0,28,2297,34642565546,840361,"25-34","A","150-174K","Homeowner","2 Adults Kids","4","2","GROCERY","EGGS","EGGS - LARGE"
"1542",58,0,0,0,0,0,0,27,2297,34642565546,840361,"25-34","A","150-174K","Homeowner","2 Adults Kids","4","2","GROCERY","EGGS","EGGS - LARGE"
"1543",58,0,0,0,0,0,0,26,2297,34642565546,840361,"25-34","A","150-174K","Homeowner","2 Adults Kids","4","2","GROCERY","EGGS","EGGS - LARGE"
"1544",58,0,0,0,0,0,0,25,2297,34642565546,840361,"25-34","A","150-174K","Homeowner","2 Adults Kids","4","2","GROCERY","EGGS","EGGS - LARGE"
"1545",58,0,0,0,0,0,0,24,2297,34642565546,840361,"25-34","A","150-174K","Homeowner","2 Adults Kids","4","2","GROCERY","EGGS","EGGS - LARGE"
"1546",58,0,0,0,0,0,0,23,2297,34642565546,840361,"25-34","A","150-174K","Homeowner","2 Adults Kids","4","2","GROCERY","EGGS","EGGS - LARGE"
"1547",58,0,0,0,0,0,0,22,2297,34642565546,840361,"25-34","A","150-174K","Homeowner","2 Adults Kids","4","2","GROCERY","EGGS","EGGS - LARGE"
"1548",58,0,0,0,0,0,0,21,2297,34642565546,840361,"25-34","A","150-174K","Homeowner","2 Adults Kids","4","2","GROCERY","EGGS","EGGS - LARGE"
"1549",58,0,0,0,0,0,0,20,2297,34642565546,840361,"25-34","A","150-174K","Homeowner","2 Adults Kids","4","2","GROCERY","EGGS","EGGS - LARGE"
"1550",58,0,0,0,0,0,0,19,2297,34642565546,840361,"25-34","A","150-174K","Homeowner","2 Adults Kids","4","2","GROCERY","EGGS","EGGS - LARGE"
"1551",58,0,0,0,0,0,0,18,2297,34642565546,840361,"25-34","A","150-174K","Homeowner","2 Adults Kids","4","2","GROCERY","EGGS","EGGS - LARGE"
"1552",58,0,0,0,0,0,0,17,2297,34642565546,840361,"25-34","A","150-174K","Homeowner","2 Adults Kids","4","2","GROCERY","EGGS","EGGS - LARGE"
"1553",58,0,0,0,0,0,0,16,2297,34642565546,840361,"25-34","A","150-174K","Homeowner","2 Adults Kids","4","2","GROCERY","EGGS","EGGS - LARGE"
"1554",58,0,0,0,0,0,0,15,2297,34642565546,840361,"25-34","A","150-174K","Homeowner","2 Adults Kids","4","2","GROCERY","EGGS","EGGS - LARGE"
"1555",58,968,3111.42,2705.49,-398.73,-7.2,1,14,2297,34642565546,840361,"25-34","A","150-174K","Homeowner","2 Adults Kids","4","2","GROCERY","EGGS","EGGS - LARGE"
"1556",58,0,0,0,0,0,0,13,2297,34642565546,840361,"25-34","A","150-174K","Homeowner","2 Adults Kids","4","2","GROCERY","EGGS","EGGS - LARGE"
"1557",58,0,0,0,0,0,0,12,2297,34642565546,840361,"25-34","A","150-174K","Homeowner","2 Adults Kids","4","2","GROCERY","EGGS","EGGS - LARGE"
"1558",58,0,0,0,0,0,0,11,2297,34642565546,840361,"25-34","A","150-174K","Homeowner","2 Adults Kids","4","2","GROCERY","EGGS","EGGS - LARGE"
"1559",58,0,0,0,0,0,0,10,2297,34642565546,840361,"25-34","A","150-174K","Homeowner","2 Adults Kids","4","2","GROCERY","EGGS","EGGS - LARGE"
"1560",58,0,0,0,0,0,0,9,2297,34642565546,840361,"25-34","A","150-174K","Homeowner","2 Adults Kids","4","2","GROCERY","EGGS","EGGS - LARGE"
"1561",58,0,0,0,0,0,0,8,2297,34642565546,840361,"25-34","A","150-174K","Homeowner","2 Adults Kids","4","2","GROCERY","EGGS","EGGS - LARGE"
"1562",58,0,0,0,0,0,0,7,2297,34642565546,840361,"25-34","A","150-174K","Homeowner","2 Adults Kids","4","2","GROCERY","EGGS","EGGS - LARGE"
"1563",58,0,0,0,0,0,0,6,2297,34642565546,840361,"25-34","A","150-174K","Homeowner","2 Adults Kids","4","2","GROCERY","EGGS","EGGS - LARGE"
"1564",58,0,0,0,0,0,0,5,2297,34642565546,840361,"25-34","A","150-174K","Homeowner","2 Adults Kids","4","2","GROCERY","EGGS","EGGS - LARGE"
"1565",58,0,0,0,0,0,0,4,2297,34642565546,840361,"25-34","A","150-174K","Homeowner","2 Adults Kids","4","2","GROCERY","EGGS","EGGS - LARGE"
"1566",58,0,0,0,0,0,0,3,2297,34642565546,840361,"25-34","A","150-174K","Homeowner","2 Adults Kids","4","2","GROCERY","EGGS","EGGS - LARGE"
"1567",58,0,0,0,0,0,0,2,2297,34642565546,840361,"25-34","A","150-174K","Homeowner","2 Adults Kids","4","2","GROCERY","EGGS","EGGS - LARGE"
"1568",58,0,0,0,0,0,0,1,2297,34642565546,840361,"25-34","A","150-174K","Homeowner","2 Adults Kids","4","2","GROCERY","EGGS","EGGS - LARGE"
"1569",59,0,0,0,0,0,0,28,2402,34642611306,850795,NA,NA,NA,NA,NA,NA,NA,"GROCERY","YOGURT","YOGURT NOT MULTI-PACKS"
"1570",59,0,0,0,0,0,0,27,2402,34642611306,850795,NA,NA,NA,NA,NA,NA,NA,"GROCERY","YOGURT","YOGURT NOT MULTI-PACKS"
"1571",59,0,0,0,0,0,0,26,2402,34642611306,850795,NA,NA,NA,NA,NA,NA,NA,"GROCERY","YOGURT","YOGURT NOT MULTI-PACKS"
"1572",59,0,0,0,0,0,0,25,2402,34642611306,850795,NA,NA,NA,NA,NA,NA,NA,"GROCERY","YOGURT","YOGURT NOT MULTI-PACKS"
"1573",59,0,0,0,0,0,0,24,2402,34642611306,850795,NA,NA,NA,NA,NA,NA,NA,"GROCERY","YOGURT","YOGURT NOT MULTI-PACKS"
"1574",59,168,698.04,556.64,-120.87,-20.53,1,23,2402,34642611306,850795,NA,NA,NA,NA,NA,NA,NA,"GROCERY","YOGURT","YOGURT NOT MULTI-PACKS"
"1575",59,0,0,0,0,0,0,22,2402,34642611306,850795,NA,NA,NA,NA,NA,NA,NA,"GROCERY","YOGURT","YOGURT NOT MULTI-PACKS"
"1576",59,0,0,0,0,0,0,21,2402,34642611306,850795,NA,NA,NA,NA,NA,NA,NA,"GROCERY","YOGURT","YOGURT NOT MULTI-PACKS"
"1577",59,0,0,0,0,0,0,20,2402,34642611306,850795,NA,NA,NA,NA,NA,NA,NA,"GROCERY","YOGURT","YOGURT NOT MULTI-PACKS"
"1578",59,0,0,0,0,0,0,19,2402,34642611306,850795,NA,NA,NA,NA,NA,NA,NA,"GROCERY","YOGURT","YOGURT NOT MULTI-PACKS"
"1579",59,0,0,0,0,0,0,18,2402,34642611306,850795,NA,NA,NA,NA,NA,NA,NA,"GROCERY","YOGURT","YOGURT NOT MULTI-PACKS"
"1580",59,0,0,0,0,0,0,17,2402,34642611306,850795,NA,NA,NA,NA,NA,NA,NA,"GROCERY","YOGURT","YOGURT NOT MULTI-PACKS"
"1581",59,0,0,0,0,0,0,16,2402,34642611306,850795,NA,NA,NA,NA,NA,NA,NA,"GROCERY","YOGURT","YOGURT NOT MULTI-PACKS"
"1582",59,0,0,0,0,0,0,15,2402,34642611306,850795,NA,NA,NA,NA,NA,NA,NA,"GROCERY","YOGURT","YOGURT NOT MULTI-PACKS"
"1583",59,0,0,0,0,0,0,14,2402,34642611306,850795,NA,NA,NA,NA,NA,NA,NA,"GROCERY","YOGURT","YOGURT NOT MULTI-PACKS"
"1584",59,0,0,0,0,0,0,13,2402,34642611306,850795,NA,NA,NA,NA,NA,NA,NA,"GROCERY","YOGURT","YOGURT NOT MULTI-PACKS"
"1585",59,0,0,0,0,0,0,12,2402,34642611306,850795,NA,NA,NA,NA,NA,NA,NA,"GROCERY","YOGURT","YOGURT NOT MULTI-PACKS"
"1586",59,0,0,0,0,0,0,11,2402,34642611306,850795,NA,NA,NA,NA,NA,NA,NA,"GROCERY","YOGURT","YOGURT NOT MULTI-PACKS"
"1587",59,0,0,0,0,0,0,10,2402,34642611306,850795,NA,NA,NA,NA,NA,NA,NA,"GROCERY","YOGURT","YOGURT NOT MULTI-PACKS"
"1588",59,0,0,0,0,0,0,9,2402,34642611306,850795,NA,NA,NA,NA,NA,NA,NA,"GROCERY","YOGURT","YOGURT NOT MULTI-PACKS"
"1589",59,0,0,0,0,0,0,8,2402,34642611306,850795,NA,NA,NA,NA,NA,NA,NA,"GROCERY","YOGURT","YOGURT NOT MULTI-PACKS"
"1590",59,0,0,0,0,0,0,7,2402,34642611306,850795,NA,NA,NA,NA,NA,NA,NA,"GROCERY","YOGURT","YOGURT NOT MULTI-PACKS"
"1591",59,0,0,0,0,0,0,6,2402,34642611306,850795,NA,NA,NA,NA,NA,NA,NA,"GROCERY","YOGURT","YOGURT NOT MULTI-PACKS"
"1592",59,0,0,0,0,0,0,5,2402,34642611306,850795,NA,NA,NA,NA,NA,NA,NA,"GROCERY","YOGURT","YOGURT NOT MULTI-PACKS"
"1593",59,0,0,0,0,0,0,4,2402,34642611306,850795,NA,NA,NA,NA,NA,NA,NA,"GROCERY","YOGURT","YOGURT NOT MULTI-PACKS"
"1594",59,0,0,0,0,0,0,3,2402,34642611306,850795,NA,NA,NA,NA,NA,NA,NA,"GROCERY","YOGURT","YOGURT NOT MULTI-PACKS"
"1595",59,0,0,0,0,0,0,2,2402,34642611306,850795,NA,NA,NA,NA,NA,NA,NA,"GROCERY","YOGURT","YOGURT NOT MULTI-PACKS"
"1596",59,0,0,0,0,0,0,1,2402,34642611306,850795,NA,NA,NA,NA,NA,NA,NA,"GROCERY","YOGURT","YOGURT NOT MULTI-PACKS"
"1597",60,0,0,0,0,0,0,28,278461,42097840889,1073150,NA,NA,NA,NA,NA,NA,NA,"GROCERY","SOFT DRINKS","SFT DRNK SNGL SRV BTL CARB (EX"
"1598",60,2,4.18,4.18,0,0,0,27,278461,42097840889,1073150,NA,NA,NA,NA,NA,NA,NA,"GROCERY","SOFT DRINKS","SFT DRNK SNGL SRV BTL CARB (EX"
"1599",60,0,0,0,0,0,0,26,278461,42097840889,1073150,NA,NA,NA,NA,NA,NA,NA,"GROCERY","SOFT DRINKS","SFT DRNK SNGL SRV BTL CARB (EX"
"1600",60,0,0,0,0,0,0,25,278461,42097840889,1073150,NA,NA,NA,NA,NA,NA,NA,"GROCERY","SOFT DRINKS","SFT DRNK SNGL SRV BTL CARB (EX"
"1601",60,0,0,0,0,0,0,24,278461,42097840889,1073150,NA,NA,NA,NA,NA,NA,NA,"GROCERY","SOFT DRINKS","SFT DRNK SNGL SRV BTL CARB (EX"
"1602",60,0,0,0,0,0,0,23,278461,42097840889,1073150,NA,NA,NA,NA,NA,NA,NA,"GROCERY","SOFT DRINKS","SFT DRNK SNGL SRV BTL CARB (EX"
"1603",60,0,0,0,0,0,0,22,278461,42097840889,1073150,NA,NA,NA,NA,NA,NA,NA,"GROCERY","SOFT DRINKS","SFT DRNK SNGL SRV BTL CARB (EX"
"1604",60,0,0,0,0,0,0,21,278461,42097840889,1073150,NA,NA,NA,NA,NA,NA,NA,"GROCERY","SOFT DRINKS","SFT DRNK SNGL SRV BTL CARB (EX"
"1605",60,0,0,0,0,0,0,20,278461,42097840889,1073150,NA,NA,NA,NA,NA,NA,NA,"GROCERY","SOFT DRINKS","SFT DRNK SNGL SRV BTL CARB (EX"
"1606",60,0,0,0,0,0,0,19,278461,42097840889,1073150,NA,NA,NA,NA,NA,NA,NA,"GROCERY","SOFT DRINKS","SFT DRNK SNGL SRV BTL CARB (EX"
"1607",60,0,0,0,0,0,0,18,278461,42097840889,1073150,NA,NA,NA,NA,NA,NA,NA,"GROCERY","SOFT DRINKS","SFT DRNK SNGL SRV BTL CARB (EX"
"1608",60,0,0,0,0,0,0,17,278461,42097840889,1073150,NA,NA,NA,NA,NA,NA,NA,"GROCERY","SOFT DRINKS","SFT DRNK SNGL SRV BTL CARB (EX"
"1609",60,0,0,0,0,0,0,16,278461,42097840889,1073150,NA,NA,NA,NA,NA,NA,NA,"GROCERY","SOFT DRINKS","SFT DRNK SNGL SRV BTL CARB (EX"
"1610",60,0,0,0,0,0,0,15,278461,42097840889,1073150,NA,NA,NA,NA,NA,NA,NA,"GROCERY","SOFT DRINKS","SFT DRNK SNGL SRV BTL CARB (EX"
"1611",60,0,0,0,0,0,0,14,278461,42097840889,1073150,NA,NA,NA,NA,NA,NA,NA,"GROCERY","SOFT DRINKS","SFT DRNK SNGL SRV BTL CARB (EX"
"1612",60,0,0,0,0,0,0,13,278461,42097840889,1073150,NA,NA,NA,NA,NA,NA,NA,"GROCERY","SOFT DRINKS","SFT DRNK SNGL SRV BTL CARB (EX"
"1613",60,0,0,0,0,0,0,12,278461,42097840889,1073150,NA,NA,NA,NA,NA,NA,NA,"GROCERY","SOFT DRINKS","SFT DRNK SNGL SRV BTL CARB (EX"
"1614",60,0,0,0,0,0,0,11,278461,42097840889,1073150,NA,NA,NA,NA,NA,NA,NA,"GROCERY","SOFT DRINKS","SFT DRNK SNGL SRV BTL CARB (EX"
"1615",60,0,0,0,0,0,0,10,278461,42097840889,1073150,NA,NA,NA,NA,NA,NA,NA,"GROCERY","SOFT DRINKS","SFT DRNK SNGL SRV BTL CARB (EX"
"1616",60,0,0,0,0,0,0,9,278461,42097840889,1073150,NA,NA,NA,NA,NA,NA,NA,"GROCERY","SOFT DRINKS","SFT DRNK SNGL SRV BTL CARB (EX"
"1617",60,0,0,0,0,0,0,8,278461,42097840889,1073150,NA,NA,NA,NA,NA,NA,NA,"GROCERY","SOFT DRINKS","SFT DRNK SNGL SRV BTL CARB (EX"
"1618",60,0,0,0,0,0,0,7,278461,42097840889,1073150,NA,NA,NA,NA,NA,NA,NA,"GROCERY","SOFT DRINKS","SFT DRNK SNGL SRV BTL CARB (EX"
"1619",60,0,0,0,0,0,0,6,278461,42097840889,1073150,NA,NA,NA,NA,NA,NA,NA,"GROCERY","SOFT DRINKS","SFT DRNK SNGL SRV BTL CARB (EX"
"1620",60,0,0,0,0,0,0,5,278461,42097840889,1073150,NA,NA,NA,NA,NA,NA,NA,"GROCERY","SOFT DRINKS","SFT DRNK SNGL SRV BTL CARB (EX"
"1621",60,0,0,0,0,0,0,4,278461,42097840889,1073150,NA,NA,NA,NA,NA,NA,NA,"GROCERY","SOFT DRINKS","SFT DRNK SNGL SRV BTL CARB (EX"
"1622",60,0,0,0,0,0,0,3,278461,42097840889,1073150,NA,NA,NA,NA,NA,NA,NA,"GROCERY","SOFT DRINKS","SFT DRNK SNGL SRV BTL CARB (EX"
"1623",60,0,0,0,0,0,0,2,278461,42097840889,1073150,NA,NA,NA,NA,NA,NA,NA,"GROCERY","SOFT DRINKS","SFT DRNK SNGL SRV BTL CARB (EX"
"1624",60,0,0,0,0,0,0,1,278461,42097840889,1073150,NA,NA,NA,NA,NA,NA,NA,"GROCERY","SOFT DRINKS","SFT DRNK SNGL SRV BTL CARB (EX"
"1625",61,0,0,0,0,0,0,28,260138,41944596105,1030981,NA,NA,NA,NA,NA,NA,NA,"GROCERY","BAKING MIXES","BISCUIT FLOUR & MIXES"
"1626",61,0,0,0,0,0,0,27,260138,41944596105,1030981,NA,NA,NA,NA,NA,NA,NA,"GROCERY","BAKING MIXES","BISCUIT FLOUR & MIXES"
